Date,Time,T1,T2, T3,T4, Scale
2024/06/12,00:02:53,39.7,40.2,18.4,-OL,C
2024/06/12,00:12:53,39.5,40.1,18.3,-OL,C
2024/06/12,00:22:53,39.4,39.8,18.3,-OL,C
2024/06/12,00:32:53,39.1,39.7,18.2,-OL,C
2024/06/12,00:42:53,38.9,39.6,18.2,-OL,C
2024/06/12,00:52:53,38.7,39.4,18.2,-OL,C
2024/06/12,01:02:53,38.4,39.2,18.3,-OL,C
2024/06/12,01:12:53,38.2,39.1,18.3,-OL,C
2024/06/12,01:22:53,37.8,39.0,18.3,-OL,C
2024/06/12,01:32:53,37.6,38.9,18.3,-OL,C
2024/06/12,01:42:53,37.3,38.8,18.3,-OL,C
2024/06/12,01:52:53,37.2,38.6,18.4,-OL,C
2024/06/12,02:02:53,37.0,38.4,18.4,-OL,C
2024/06/12,02:12:53,36.7,38.3,18.4,-OL,C
2024/06/12,02:22:53,36.4,38.2,18.4,-OL,C
2024/06/12,02:32:53,36.2,38.1,18.4,-OL,C
2024/06/12,02:42:53,36.1,38.0,18.4,-OL,C
2024/06/12,02:52:53,35.8,37.8,18.4,-OL,C
2024/06/12,03:02:53,35.8,37.7,18.4,-OL,C
2024/06/12,03:12:53,35.6,37.5,18.4,-OL,C
2024/06/12,03:22:53,35.3,37.4,18.4,-OL,C
2024/06/12,03:32:53,35.0,37.3,18.4,-OL,C
2024/06/12,03:42:53,34.9,37.2,18.4,-OL,C
2024/06/12,03:52:53,34.9,37.1,18.4,-OL,C
2024/06/12,04:02:53,34.6,36.9,18.3,-OL,C
2024/06/12,04:12:53,34.5,36.8,18.3,-OL,C
2024/06/12,04:22:53,34.3,36.7,18.3,-OL,C
2024/06/12,04:32:53,34.1,36.6,18.3,-OL,C
2024/06/12,04:42:53,34.0,36.4,18.3,-OL,C
2024/06/12,04:52:53,33.8,36.3,18.2,-OL,C
2024/06/12,05:02:53,33.6,36.2,18.2,-OL,C
2024/06/12,05:12:53,33.6,36.1,18.2,-OL,C
2024/06/12,05:22:53,33.3,35.9,18.2,-OL,C
2024/06/12,05:32:53,33.4,35.7,18.2,-OL,C
2024/06/12,05:42:53,33.1,35.6,18.2,-OL,C
2024/06/12,05:52:53,33.0,35.6,18.1,-OL,C
2024/06/12,06:02:53,32.5,35.3,18.1,-OL,C
2024/06/12,06:12:53,32.4,35.3,18.1,-OL,C
2024/06/12,06:22:53,32.1,35.2,18.1,-OL,C
2024/06/12,06:32:53,32.0,35.0,18.1,-OL,C
2024/06/12,06:42:53,31.9,34.9,17.9,-OL,C
2024/06/12,06:52:53,31.6,34.8,17.9,-OL,C
2024/06/12,07:02:53,31.4,34.7,17.9,-OL,C
2024/06/12,07:12:53,31.1,34.7,17.9,-OL,C
2024/06/12,07:22:53,30.9,34.7,18.0,-OL,C
2024/06/12,07:32:53,30.2,34.7,18.0,-OL,C
2024/06/12,07:42:53,30.2,34.9,18.1,-OL,C
2024/06/12,07:52:53,30.3,35.1,18.1,-OL,C
2024/06/12,08:02:53,30.5,35.2,18.1,-OL,C
2024/06/12,08:12:53,29.9,35.4,18.1,-OL,C
2024/06/12,08:22:53,29.4,35.7,18.2,-OL,C
2024/06/12,08:32:53,28.6,36.1,18.4,-OL,C
2024/06/12,08:42:53,28.1,36.7,18.4,-OL,C
2024/06/12,08:52:53,27.3,37.1,18.5,-OL,C
2024/06/12,09:02:53,22.1,37.6,18.5,-OL,C
